Address,Point,Name,Value,Time
31,0,Input 1,,2019-07-19 22:44:22
31,1,Input 1 Ave,,2019-07-19 22:44:22
31,2,Input 1 Min,,2019-07-19 22:44:22
31,3,Input 1 Max,,2019-07-19 22:44:22
31,4,-,,2019-07-19 22:44:22
31,5,Input 2,,2019-07-19 22:44:22
31,6,Input 2 Ave,,2019-07-19 22:44:22
31,7,Input 2 Min,,2019-07-19 22:44:22
31,8,Input 2 Max,,2019-07-19 22:44:22
31,9,-,,2019-07-19 22:44:22
31,10,Input 3,,2019-07-19 22:44:22
31,11,-,,2019-07-19 22:44:22
31,12,-,,2019-07-19 22:44:22
31,13,-,,2019-07-19 22:44:22
31,14,-,,2019-07-19 22:44:22
31,15,Input 4,,2019-07-19 22:44:22
31,16,-,,2019-07-19 22:44:22
31,17,-,,2019-07-19 22:44:22
31,18,-,,2019-07-19 22:44:22
31,19,-,,2019-07-19 22:44:22
31,20,Input 5,,2019-07-19 22:44:22
31,21,-,,2019-07-19 22:44:22
31,22,-,,2019-07-19 22:44:22
31,23,-,,2019-07-19 22:44:22
31,24,-,,2019-07-19 22:44:22
31,25,Input 6,,2019-07-19 22:44:22
31,26,-,,2019-07-19 22:44:22
31,27,-,,2019-07-19 22:44:22
31,28,-,,2019-07-19 22:44:22
31,29,-,,2019-07-19 22:44:22
31,30,Input 7,,2019-07-19 22:44:22
31,31,-,,2019-07-19 22:44:22
31,32,-,,2019-07-19 22:44:22
31,33,-,,2019-07-19 22:44:22
31,34,-,,2019-07-19 22:44:22
31,35,Input 8,,2019-07-19 22:44:22
31,36,-,,2019-07-19 22:44:22
31,37,-,,2019-07-19 22:44:22
31,38,-,,2019-07-19 22:44:22
31,39,-,,2019-07-19 22:44:22
31,40,Output 01,,2019-07-19 22:44:22
31,41,Output 02,,2019-07-19 22:44:22
31,0,Input 1,,2019-07-19 22:50:43
31,1,Input 1 Ave,,2019-07-19 22:50:43
31,2,Input 1 Min,,2019-07-19 22:50:43
