Address,Point,Name,Value,Time
34,0,CT4 Makeup,225596.0,2019-07-19 22:39:39
34,1,CT4 Makeup Rate,0.1,2019-07-19 22:39:39
34,2,CT4 Makeup Instantaneous,,2019-07-19 22:39:39
34,3,CT4 Makeup Min,,2019-07-19 22:39:39
34,4,CT4 Makeup Max,,2019-07-19 22:39:39
34,5,CT4 Blowdown,15377.0,2019-07-19 22:39:39
34,6,CT4 Blowdown Rate,0.0,2019-07-19 22:39:39
34,7,CT4 Blowdown Instantaneous,0.0,2019-07-19 22:39:39
34,8,CT4 Blowdown Min,0.0,2019-07-19 22:39:39
34,9,CT4 Blowdown Max,0.0,2019-07-19 22:39:39
34,0,CT4 Makeup,225598.0,2019-07-19 22:49:19
34,1,CT4 Makeup Rate,0.2,2019-07-19 22:49:19
34,2,CT4 Makeup Instantaneous,0.2,2019-07-19 22:49:19
34,3,CT4 Makeup Min,0.17,2019-07-19 22:49:19
34,4,CT4 Makeup Max,0.2,2019-07-19 22:49:19
34,5,CT4 Blowdown,15377.0,2019-07-19 22:49:19
34,6,CT4 Blowdown Rate,0.0,2019-07-19 22:49:19
34,7,CT4 Blowdown Instantaneous,0.0,2019-07-19 22:49:19
34,8,CT4 Blowdown Min,0.0,2019-07-19 22:49:19
34,9,CT4 Blowdown Max,0.0,2019-07-19 22:49:19
34,0,CT4 Makeup,225599.0,2019-07-19 22:56:42
34,1,CT4 Makeup Rate,0.1,2019-07-19 22:56:42
34,2,CT4 Makeup Instantaneous,,2019-07-19 22:56:42
34,3,CT4 Makeup Min,,2019-07-19 22:56:42
34,4,CT4 Makeup Max,,2019-07-19 22:56:42
34,5,CT4 Blowdown,15377.0,2019-07-19 22:56:42
34,6,CT4 Blowdown Rate,0.0,2019-07-19 22:56:42
34,7,CT4 Blowdown Instantaneous,0.0,2019-07-19 22:56:42
34,8,CT4 Blowdown Min,0.0,2019-07-19 22:56:42
34,9,CT4 Blowdown Max,0.0,2019-07-19 22:56:42
34,0,CT4 Makeup,225600.0,2019-07-19 23:00:29
34,1,CT4 Makeup Rate,0.3,2019-07-19 23:00:29
34,2,CT4 Makeup Instantaneous,0.2,2019-07-19 23:00:29
34,3,CT4 Makeup Min,0.16,2019-07-19 23:00:29
34,4,CT4 Makeup Max,0.2,2019-07-19 23:00:29
34,5,CT4 Blowdown,15377.0,2019-07-19 23:00:29
34,6,CT4 Blowdown Rate,0.0,2019-07-19 23:00:29
34,7,CT4 Blowdown Instantaneous,0.0,2019-07-19 23:00:29
34,8,CT4 Blowdown Min,0.0,2019-07-19 23:00:29
34,9,CT4 Blowdown Max,0.0,2019-07-19 23:00:29
34,0,CT4 Makeup,225600.0,2019-07-19 23:05:26
34,1,CT4 Makeup Rate,0.0,2019-07-19 23:05:26
34,2,CT4 Makeup Instantaneous,0.0,2019-07-19 23:05:26
34,3,CT4 Makeup Min,0.0,2019-07-19 23:05:26
34,4,CT4 Makeup Max,0.0,2019-07-19 23:05:26
34,5,CT4 Blowdown,15377.0,2019-07-19 23:05:26
34,6,CT4 Blowdown Rate,0.0,2019-07-19 23:05:26
34,7,CT4 Blowdown Instantaneous,0.0,2019-07-19 23:05:26
34,8,CT4 Blowdown Min,0.0,2019-07-19 23:05:26
34,9,CT4 Blowdown Max,0.0,2019-07-19 23:05:26
34,0,CT4 Makeup,225601.0,2019-07-19 23:10:23
34,1,CT4 Makeup Rate,0.2,2019-07-19 23:10:23
34,2,CT4 Makeup Instantaneous,0.2,2019-07-19 23:10:23
34,3,CT4 Makeup Min,0.16,2019-07-19 23:10:23
34,4,CT4 Makeup Max,0.2,2019-07-19 23:10:23
34,5,CT4 Blowdown,15377.0,2019-07-19 23:10:23
34,6,CT4 Blowdown Rate,0.0,2019-07-19 23:10:23
34,7,CT4 Blowdown Instantaneous,0.0,2019-07-19 23:10:23
34,8,CT4 Blowdown Min,0.0,2019-07-19 23:10:23
34,9,CT4 Blowdown Max,0.0,2019-07-19 23:10:23
34,0,CT4 Makeup,225603.0,2019-07-19 23:21:10
34,1,CT4 Makeup Rate,0.2,2019-07-19 23:21:10
34,2,CT4 Makeup Instantaneous,0.2,2019-07-19 23:21:10
34,3,CT4 Makeup Min,0.16,2019-07-19 23:21:10
34,4,CT4 Makeup Max,0.2,2019-07-19 23:21:10
34,5,CT4 Blowdown,15377.0,2019-07-19 23:21:10
34,6,CT4 Blowdown Rate,0.0,2019-07-19 23:21:10
